license_issue_date,animal_name,species
2018-06-20,Leika,Dog
2018-03-03,Jasper,Dog
2018-08-03,Buddy Holly,Dog
2017-01-09,Hakusen,Cat
2018-01-06,Wrylee,Cat
2018-01-23,Mary Anne,Cat
2018-07-02,Fonzie,Dog
2017-08-02,Zhaan,Dog
2017-05-03,Fiona,Dog
2018-01-06,Odin,Cat
2018-02-16,Doobie,Dog
2017-12-19,Merry,Cat
2018-02-14,Andy,Cat
2018-08-18,Dink,Cat
2017-02-21,Ned,Dog
2018-06-05,Dory,Dog
2017-07-20,Joey,Dog
2018-08-20,Coco,Cat
2018-06-30,Portia,Dog
2018-07-28,Joey,Cat
2018-04-13,Rhubarb,Dog
2018-05-14,Chip,Dog
2018-06-29,Major,Dog
2018-06-19,Mia,Dog
2017-08-23,Luna,Dog
2018-08-04,Bg,Dog
2018-06-26,Milo,Dog
2017-05-03,Belle,Dog
2018-05-04,Gala (Nautica),Cat
2017-04-06,Boris,Cat
2018-02-22,Luke,Cat
2018-03-27,Luna,Cat
2017-04-12,Bolt,Dog
2018-03-21,Luna,Dog
2017-10-11,Tucker,Dog
2018-09-03,Lucy,Dog
2018-09-21,Maverick,Dog
2018-07-03,Emmylou,Dog
2017-04-15,Rollo,Dog
2018-08-09,Pickles Terek,Dog
2018-02-20,Baxter,Cat
2017-12-12,Kalila,Cat
2016-06-02,Tig,Dog
2018-01-23,Michael,Cat
2018-07-19,Rocky,Dog
2018-07-13,Gordon,Cat
2018-10-06,Harley Palmatier,Dog
2017-12-10,Elly,Cat
2018-02-28,Dori,Cat
2015-12-21,Boris,Dog
2018-01-30,Leila,Cat
2018-05-11,Bijou,Cat
2018-01-06,Reilly,Cat
2018-05-27,Calico,Cat
2017-03-14,Cayden,Dog
2018-04-08,Baby Cakes,Cat
2017-07-17,Zoe,Dog
2017-03-26,Simba,Dog
2018-03-02,Ruby,Dog
2018-09-30,Virgil,Dog
2017-04-29,Lola,Dog
2017-08-08,Streak,Cat
2018-08-28,Annie,Cat
2018-08-27,Keena,Dog
2018-05-09,Hoss,Dog
2018-05-25,Camille,Dog
2018-10-13,Punto,Cat
2018-08-07,Chance,Dog
2018-07-06,Teddy,Dog
2017-10-28,Gigi,Dog
2017-12-17,Oliver,Dog
2018-07-13,Pepper,Dog
2018-04-10,Bellatrix,Cat
2017-08-30,Sparky,Dog
2018-09-01,Darcy,Goat
2018-08-01,girl,Cat
2018-10-13,Gimli,Dog
2018-09-01,Maggie,Dog
2018-06-12,Bogey,Cat
2018-08-31,Sabah,Dog
2017-05-30,Taisho,Dog
2017-06-07,Piper,Dog
2018-07-09,Shorty,Dog
2016-12-22,Hope,Dog
2017-11-21,Pickwick,Cat
2018-08-30,Lily,Dog
2017-10-27,Max,Dog
2018-05-16,Juno,Cat
2018-05-29,Rocky,Dog
2018-10-16,Wednesday,Cat
2018-03-20,Bodhi,Cat
2018-10-10,Callie,Cat
2017-06-06,Marley,Dog
2018-04-16,Noorie,Dog
2018-07-02,Kloe,Dog
2018-04-03,Seamus,Cat
2017-11-07,Brie,Dog
2018-08-20,Loki,Cat
2017-08-09,Lily,Dog
2018-09-16,Loki,Dog
2018-10-15,Nellie,Dog
2017-06-01,Ellie,Dog
2018-09-14,Kennedy,Cat
2018-05-25,Star,Dog
2017-09-19,Ollie,Dog
2017-12-18,Wynnie,Dog
2015-12-18,Rex,Dog
2018-04-05,Kora,Dog
2018-03-06,Bailey,Dog
2018-04-20,Sunshine,Cat
2017-04-29,Honee,Cat
2018-06-25,Bella,Dog
2017-12-08,Sammy,Dog
2017-06-29,Night Train,Dog
2018-03-19,Jack,Dog
2017-06-07,Paco,Dog
2017-11-15,Boss,Dog
2018-01-25,Porter,Dog
2017-03-16,Bb,Cat
2017-07-25,Fergus,Dog
2017-03-10,Bentley,Dog
2018-07-02,Wednesday,Dog
2018-05-22,Beau,Dog
2018-04-17,Bo,Dog
2018-05-23,Miki,Dog
2018-05-22,Boudiccea,Cat
2017-07-27,Millie,Dog
2017-10-22,Boots,Cat
2017-07-07,Gnocchi,Cat
2018-06-19,Mr. Mustachio,Cat
2018-02-27,Lola,Dog
2018-04-17,Odoroki,Cat
2018-07-12,Jedi,Dog
2017-08-22,Miss Joan Jett,Cat
2018-05-01,Bernard,Dog
2018-02-07,Daisy,Cat
2017-11-09,Socrates,Cat
2018-05-11,Winifred,Cat
2018-06-19,Blu,Dog
2018-06-22,Khan,Cat
2015-11-23,Solstice,Cat
2017-12-19,Ginger,Dog
2017-01-25,Ballou,Cat
2018-03-20,Veronica,Dog
2017-04-11,Tucker,Dog
2018-07-16,Bentley,Dog
2017-11-22,Max Wong,Dog
2018-09-10,Gator,Dog
2016-12-12,Su-mi,Dog
2017-02-09,Randy,Dog
2017-03-22,Jolie,Dog
2018-01-24,Gracie,Dog
2018-07-05,Rhiannon,Cat
2018-08-30,Watson,Dog
2018-03-27,Kaju,Dog
2018-06-25,Ruby,Dog
2018-01-11,Toby,Dog
2018-03-23,Maggie,Dog
2017-11-03,Tucker,Cat
2017-02-28,Toby,Dog
2016-09-23,Julie,Dog
2018-08-28,Lil' Bit,Cat
2018-06-22,Xochi,Dog
2017-10-04,Lizzie,Cat
2017-08-04,Jersey,Dog
2017-06-30,Finnigan,Dog
2018-04-10,Franny,Dog
2017-10-09,,Cat
2017-12-26,Kirby,Cat
2017-03-08,Izzy,Dog
2018-08-15,Cody,Dog
2017-01-17,Rufus,Dog
2018-01-25,Bentley,Dog
2017-10-13,Panda,Cat
2018-07-31,Ginger,Dog
2017-10-31,Chalupa,Cat
2017-09-11,Rocco,Dog
2018-07-14,Zelda,Cat
2017-07-31,Dharma,Dog
2018-04-12,Willie,Dog
2015-12-24,Tiger,Cat
2018-01-10,Big Mac,Cat
2017-03-02,Theresa,Dog
2017-07-25,Humperdinnk,Cat
2017-01-10,Stella Artois,Dog
2017-11-17,Dakota,Cat
2017-05-04,Shadow,Dog
2018-06-12,Dallas,Dog
2017-07-11,Bender,Dog
2018-06-18,Teddy,Dog
2017-11-28,Maple,Dog
2018-07-24,Maximus,Dog
2017-04-18,Minxy,Cat
2018-01-21,Annie,Dog
2018-10-11,Jerry,Cat
2017-01-05,Sheldon,Dog
2018-04-30,Cora,Cat
2018-03-24,Lola,Dog
2018-07-28,Butch,Dog
2018-07-21,Sophie,Dog
2018-07-05,Bentley,Dog
2018-07-17,Sammy,Cat
2018-09-11,Olive,Cat
2017-05-09,Woodstein,Dog
2017-09-28,Sven,Cat
2017-02-07,Disco,Dog
2016-12-08,Scout,Cat
2017-12-06,Whisper,Cat
2018-05-15,Scout,Dog
2017-12-09,Chloe,Dog
2018-07-31,Miles,Dog
2017-02-21,Ellie,Dog
2018-02-27,Sweetie,Cat
2017-10-31,Scarlett,Cat
2018-09-12,Peanut,Cat
2016-08-29,Benny,Dog
2017-08-23,Porter,Dog
2017-06-16,Gracie,Dog
2018-02-08,Max,Dog
2018-07-03,Inara,Dog
2018-07-09,Tesla Genius Privman,Dog
2018-02-08,Queen,Cat
2018-06-12,Sister Mary,Dog
2017-10-08,Honey Dew,Cat
2017-10-21,Roxi,Dog
2017-06-08,Sonny,Dog
2017-02-07,Pepper,Dog
2018-02-15,Mia,Dog
2018-02-09,Blaze,Dog
2018-02-20,Frimbo,Cat
2017-07-12,Giggsy,Cat
2018-05-14,Tip,Cat
2017-12-20,Joey,Cat
2018-01-26,Luna,Cat
2017-11-04,Sol,Cat
2018-05-18,Zeus,Dog
2018-02-16,Nika,Dog
2017-05-08,Tasha,Dog
2018-02-06,Wally,Dog
2018-08-07,Levi,Dog
2018-09-23,Heather,Cat
2018-06-26,Cole,Dog
2017-04-05,Mira,Cat
2017-09-03,Isabelle,Dog
2018-02-20,Louis,Cat
2017-08-18,Sadie,Cat
2018-10-08,Badger,Cat
2017-07-11,Elli Oxford,Dog
2018-03-24,Abbey,Dog
2017-08-01,Lightning,Cat
2017-05-09,Maggie,Dog
2017-09-26,Ernie,Dog
2018-03-30,Widget,Cat
2018-02-13,Cottonina,Cat
2017-04-11,Peanut,Dog
2018-02-27,Wendell,Dog
2018-02-27,Tienko,Dog
2017-05-25,Snoopy,Dog
2016-12-01,Willie,Dog
2018-09-03,Buster,Dog
2016-10-14,Tina,Cat
2018-05-01,Mercy,Dog
2018-08-07,Ghost,Cat
2017-07-12,Odo Bo Jagger,Dog
2018-08-09,Potato,Dog
2017-08-24,Zooey,Cat
2016-12-19,Stormy,Dog
2017-04-13,Charlie,Dog
2017-09-08,Mia Valentina,Dog
2017-02-09,Petyr,Cat
2017-06-10,Dottie,Dog
2018-06-22,Blossom,Cat
2018-02-05,Cherry,Cat
2018-04-30,Archie,Dog
2018-05-30,Rosie,Dog
2017-12-05,Phoebe,Dog
2017-09-21,Dolly,Dog
2018-07-19,Bowie,Cat
2017-12-12,Kela,Dog
2018-04-14,Eleanor,Dog
2017-08-01,Lady Annabeth,Dog
2018-01-22,Crash,Dog
2018-09-17,Kiki,Cat
2017-03-08,Gus,Cat
2018-02-13,Annie,Dog
2018-05-29,Sherlock,Dog
2018-08-07,Rocky,Dog
2017-08-02,Isabella,Cat
2018-10-14,Charlie,Dog
2016-12-20,Bo,Dog
2017-10-14,Lolly,Dog
2017-12-10,Nadya,Cat
2018-03-16,Sofie,Cat
2017-08-03,WuWu,Dog
2017-08-31,Peggy,Dog
2018-08-31,Jordi,Cat
2018-06-06,Deedee,Dog
2017-11-28,Stella,Dog
2018-06-07,Asa,Dog
2017-08-18,Chewbacca,Cat
2018-09-09,Tess,Dog
2018-05-01,Mr. Clemens,Dog
2017-07-11,Loochie,Dog
2017-12-06,Whitney,Cat
2018-04-13,Nick,Cat
2018-04-18,Cambria,Cat
2017-04-17,Joplin,Dog
2018-02-13,Ollie,Cat
2017-12-06,Nugget,Dog
2018-01-17,Fargo,Dog
2018-06-20,Myrtle,Cat
2018-08-27,Gavin,Goat
2017-07-13,Nice,Cat
2018-05-21,Pavlov,Dog
2018-01-21,Maggie,Cat
2018-09-15,Peanut,Dog
2017-03-16,Buddy,Dog
2018-08-21,Piper,Dog
2018-02-28,Morgana,Cat
2017-05-04,Mak,Dog
2017-11-07,Floyd,Cat
2018-05-27,Cha Cha,Dog
2017-12-13,Hunter,Cat
2017-11-07,Rowen,Cat
2017-08-18,Darwin,Dog
2017-12-19,Segundo,Dog
2018-03-26,Collins,Dog
2017-12-03,Pepe,Dog
2017-12-27,Bleu,Dog
2018-02-09,Stella,Dog
2018-06-04,,Cat
2018-07-29,Henry,Cat
2018-09-19,Knoah,Dog
2018-09-07,Zhuk,Dog
2018-04-16,Cody,Dog
2018-06-25,Ella,Dog
2017-03-31,Dr. Chewbarcca House,Dog
2018-04-04,Gracie,Dog
2018-07-26,Parker,Dog
2018-01-24,Jackey Chan,Dog
2018-04-09,Fiona,Cat
2018-07-09,Cedar River,Dog
2018-10-08,Chicha,Dog
2018-04-17,Zoe,Dog
2018-10-17,Cooper,Dog
2015-11-17,Winston,Dog
2018-06-05,Edgar,Dog
2018-08-19,Luna,Dog
2018-06-18,Toby,Dog
2017-04-15,Precious,Cat
2018-01-23,Jane,Dog
2017-11-28,Princess Ku'uIpo,Dog
2017-07-16,Bubby,Cat
2018-08-16,Polly Prissypants,Cat
2017-12-11,Opal,Cat
2018-06-16,Blaze,Dog
2018-08-24,Obi-Wan-Kedobe,Dog
2018-03-22,Alia,Cat
2018-06-26,Buster,Dog
2015-12-02,Merlin,Dog
2017-04-02,Hudson,Dog
2017-07-26,Billy,Cat
2016-12-14,Penny,Dog
2018-04-30,Gus,Dog
2018-07-28,Juno,Dog
2018-08-30,Boss,Cat
2016-12-23,Lilly,Dog
2017-08-06,Reggie,Dog
2018-04-24,Sarai,Cat
2017-07-06,Mr. Puddy,Cat
2018-06-25,Humble,Dog
2018-02-06,Luna,Dog
2017-02-19,Eva,Dog
2018-01-16,Penny,Dog
2017-05-11,Dorabella,Dog
2017-01-10,Charlie,Dog
2018-05-09,Barb,Cat
2018-04-18,Auggie,Dog
2017-11-21,Ramekin,Dog
2018-08-12,Tabitha,Dog
2018-06-15,Triksa,Dog
2018-07-07,Maurice,Cat
2018-07-03,Koda,Dog
2017-08-15,Moose,Dog
2017-12-01,Melanie,Cat
2018-06-06,Olive,Dog
2018-03-27,Priscilla,Cat
2017-09-26,Charley,Dog
2017-10-02,Jack,Cat
2017-06-03,Emily,Cat
2016-11-17,Murphy,Dog
2017-10-10,Pj,Dog
2018-01-29,Harold,Cat
2018-09-01,Olive,Cat
2017-08-02,Kicia,Dog
2017-04-27,Midnight,Cat
2017-05-23,Roxy,Dog
2018-04-25,Jaypelt,Cat
2017-11-05,Sloane,Cat
2018-03-24,Penny,Cat
2017-03-11,Turkey,Cat
2018-09-27,Grace,Dog
2018-09-24,Jack,Cat
2018-05-02,Libby,Dog
2018-02-13,Frank,Dog
2018-07-26,Baldwin,Dog
2017-02-17,Harry,Dog
2018-09-27,Molly,Dog
2017-08-16,Phoebe,Dog
2018-07-03,Prudence,Cat
2018-04-10,Othello,Dog
2018-04-16,Louise,Dog
2018-09-10,Rey,Dog
2017-08-23,Mack,Dog
2017-08-24,Rocky Spetla,Dog
2018-09-14,Maybelle,Cat
2018-09-21,Hobbes,Dog
2018-03-20,Sahalee,Cat
2018-04-14,Zoe,Cat
2018-08-07,Gracie,Dog
2018-02-02,Kira,Dog
2017-08-04,Nellie,Dog
2017-11-12,Girl cat,Cat
2018-06-19,Rey,Cat
2017-01-10,Padma,Dog
2018-04-23,Reggie,Dog
2018-03-26,Scrappy,Dog
2018-08-27,Lizette,Dog
2018-05-15,Cinnamon,Cat
2017-09-19,Ziggy Aloo Rao,Dog
2017-12-13,Mister Snickers,Dog
2018-02-15,Nelly,Cat
2018-09-03,Bodean,Dog
2018-06-19,Rigby,Dog
2018-03-06,Arshile,Dog
2018-10-13,Jade,Dog
2018-10-12,Sydney,Dog
2018-05-26,Riley,Dog
2018-03-20,Tommy,Cat
2018-05-01,Maizie,Dog
2017-12-12,Darla,Dog
2018-06-19,Dallas,Dog
2018-08-08,Duke,Dog
2018-10-16,Boo,Cat
2018-01-17,Murphy,Dog
2018-07-13,Jasmine,Dog
2017-12-08,Bella,Dog
2018-02-20,Max,Dog
2017-10-08,Joey,Dog
2016-10-14,Sidney,Dog
2018-06-04,Stella Luna,Dog
2018-10-17,Butterscotch,Cat
2018-06-12,Xiaomeow,Cat
2017-02-27,Annabelle,Cat
2018-04-03,Scarlet,Dog
2017-05-16,Sisu,Dog
2018-02-28,Lulu,Dog
2018-08-16,Reginald,Cat
2017-08-09,Bella,Dog
2017-12-13,Sunny,Cat
2016-03-29,Hercules,Dog
2018-04-07,Bones,Dog
2018-09-06,Jove,Dog
2018-04-11,Daisy,Dog
2018-09-30,Charlotte,Dog
2017-10-18,Jozy,Dog
2018-05-01,Max,Dog
2018-01-19,Abbie,Dog
2018-09-04,Jinx,Cat
2018-09-22,Freya,Dog
2018-10-04,Freddie,Cat
2018-04-12,Charles,Cat
2018-06-19,Susie,Cat
2018-05-01,Romeo,Dog
2017-08-18,Sadie,Dog
2017-04-18,Parker,Cat
2017-05-04,Shorty,Dog
2017-02-14,Ceba,Dog
2018-10-13,Samantha,Cat
2017-09-23,Jolene,Cat
2018-08-21,Sarah,Dog
2017-09-07,,Cat
2018-07-06,Mia,Dog
2018-09-11,Juno,Dog
2017-05-09,Ali (Alejandra Beyonce The Great),Dog
2018-09-26,Ollie,Dog
2018-03-13,Oliver,Dog
2018-09-11,Gus Gibbens,Dog
2018-07-27,Snoopy,Dog
2018-05-24,Mali,Dog
2018-02-02,Carmen,Cat
2016-12-11,Raven,Dog
2018-04-28,George,Cat
2018-10-02,Ruby,Dog
2017-07-30,Gusty,Cat
2018-06-22,Wylee,Dog
2017-06-14,Yuki,Cat
2017-07-05,Pebo,Dog
2018-06-29,Truffle,Cat
2018-01-02,June,Dog
2018-09-01,Pepper,Dog
2018-01-06,Skye,Dog
2017-05-03,Oggy Dog,Dog
2017-10-06,Garfield,Cat
2017-07-20,Peepers,Cat
2017-10-10,Kona,Dog
2017-11-18,FE,Cat
2018-05-08,Doc,Cat
2018-07-03,Seebie,Dog
2018-06-12,Diesel,Dog
2017-04-14,Nina,Dog
2018-04-25,Charlie,Dog
2018-07-02,Mittens,Cat
2018-04-10,Teddy,Dog
2017-10-11,Theo,Dog
2018-06-12,Ruben,Cat
2017-12-05,Kelsey,Dog
2017-10-23,Eve,Dog
2017-03-10,Opal,Dog
2018-05-22,Madoc,Dog
2017-10-13,Sadie,Cat
2018-04-24,Poppy,Dog
2017-07-18,Belle,Dog
2016-10-20,Bear,Dog
2018-07-28,Dr. Norman,Dog
2017-01-30,Fitz,Dog
2017-02-21,Custard,Dog
2018-05-31,Diego,Dog
2017-12-12,Jack,Dog
2018-08-07,Deneba,Cat
2018-08-30,Mia,Cat
2018-07-27,Groucho Marks,Dog
2017-05-10,Harley,Dog
2017-08-23,Snuggles,Dog
2017-05-23,Bridghie,Dog
2017-09-11,Ginny,Dog
2018-05-10,MrBacon,Dog
2018-04-16,Griffin,Cat
2018-07-02,Bailey,Dog
2018-08-11,Spencer,Dog
2017-12-28,Rudy,Cat
2017-05-12,Hilda,Dog
2018-07-09,Hank,Dog
2018-01-02,Eddie,Dog
2017-07-05,Penny,Dog
2017-07-03,Kali Jane,Dog
2018-03-29,Jj,Dog
2018-07-31,Chance,Dog
2017-06-06,Pepper,Dog
2018-02-09,Sabrina,Dog
2018-07-24,Bogie,Dog
2018-02-20,Bella,Cat
2018-08-08,Shelby,Dog
2017-08-23,Lu Lu Louise,Cat
2018-04-23,Kira Kunz,Dog
2018-01-26,Furbelow,Cat
2017-07-03,Walter,Dog
2018-07-24,Oz,Dog
2018-03-01,Ella,Dog
2016-10-18,Dexter,Dog
2017-11-27,Ellie,Dog
2017-03-06,Bailey,Dog
2017-07-27,Kirby,Dog
2017-10-13,Sweet Anna,Cat
2017-04-29,Nova,Cat
2017-08-23,Momo,Dog
2016-06-09,Gizmo,Dog
2018-05-08,Randy,Dog
2018-07-02,Mia,Dog
2018-09-19,Tasi,Dog
2017-10-24,Jack,Dog
2018-03-20,Gracie,Cat
2017-03-06,Bodhi,Dog
2018-10-10,Kraig,Dog
2018-08-07,Otter,Dog
2018-04-12,Milo,Dog
2018-01-06,Leala,Cat
2018-07-27,Scruffy,Dog
2018-05-01,Rolo,Dog
2018-07-03,Cocoa,Cat
2018-08-25,Mingus,Cat
2018-09-07,Georgie,Dog
2017-11-07,Wally,Cat
2018-07-07,Bleu,Dog
2018-06-28,Stogie,Dog
2016-10-18,Olivia,Cat
2018-06-27,Sammy,Cat
2018-07-20,Kot Begemot,Cat
2018-04-23,Juno,Dog
2018-01-19,Anastasia,Cat
2018-02-23,Bailey,Dog
2017-07-24,Stella,Dog
2018-08-10,Stanley,Dog
2018-04-23,Manny,Cat
2017-12-04,Saba,Cat
2018-06-28,Luffy La Hue,Dog
2017-01-10,Rusty,Dog
2017-12-30,Mazy,Cat
2018-01-16,Komodo,Cat
2018-01-22,Cosmo,Dog
2015-12-22,Jazmine,Dog
2016-09-08,Jerry,Dog
2018-02-06,Seamus,Dog
2018-04-10,Chico,Dog
2017-03-25,Honey IV,Dog
2018-07-10,Luna,Dog
2017-09-30,Sophie,Cat
2018-03-20,Pippa,Dog
2018-04-10,Nootka,Dog
2017-08-23,Pudgy,Dog
2018-07-26,Disa,Dog
2016-12-13,Maya,Dog
2018-08-02,Roxie Foxy,Cat
2018-10-08,Karma,Dog
2018-03-26,Jack,Dog
2018-01-09,Merrick,Cat
2018-07-18,Jackie,Cat
2018-09-03,Penta,Dog
2017-05-02,Luna Moonpie,Cat
2017-01-17,Finn the Human,Dog
2018-07-05,Nola,Dog
2018-07-03,Ferrari,Dog
2018-06-01,Tobey,Dog
2018-01-11,Lucy,Dog
2018-06-28,Luke Ink,Dog
2017-07-14,Moose,Dog
2018-01-26,Sadie,Dog
2018-06-15,Cali,Cat
2017-08-03,Becket,Dog
2018-06-23,Russet,Dog
2017-07-20,Zebo,Cat
2018-06-12,Griffin,Dog
2017-05-18,Bonya,Cat
2018-07-31,Maya,Dog
2018-02-27,Maisie,Cat
2018-07-27,Luna Elizabeth,Cat
2018-07-23,Shadow,Dog
2018-09-30,Loki,Cat
2018-01-06,Russell,Dog
2017-12-16,Pepper,Cat
2018-05-19,Lucy,Dog
2017-10-19,Remy,Dog
2017-01-20,Molly,Cat
2018-09-17,Liberty (Libby),Dog
2017-12-15,Finn Windir,Dog
2018-03-24,Sage,Cat
2017-04-02,Sunny,Cat
2018-06-14,Sasha,Cat
2018-06-22,Ripley,Cat
2018-10-11,Xena,Cat
2018-08-02,Badger,Cat
2016-12-07,Angel,Cat
2018-01-06,Annistacia,Dog
2018-10-13,Julian,Cat
2017-11-07,Jack,Cat
2018-04-12,Basil,Dog
2017-11-22,Henry,Cat
2017-03-21,Zoe,Dog
2017-03-21,Moose Donut Franswa Cuddlewuddle Post,Dog
2017-05-31,Bella,Dog
2018-09-08,Maxwell,Dog
2018-05-31,Maggie,Dog
2018-03-30,Pachuko,Cat
2017-08-04,Poppy,Cat
2017-01-25,Leo,Dog
2017-12-26,Big Girl,Cat
2018-03-05,Evie,Cat
2018-02-03,,Cat
2018-02-27,Jake,Dog
2018-05-03,Hatcher,Dog
2016-02-09,Grace,Dog
2017-12-12,Indiana,Dog
2017-05-17,Reeses,Dog
2018-04-03,Winter,Dog
2017-09-02,Ruby,Cat
2017-01-25,Gypsy,Cat
2018-01-19,Blanche,Cat
2017-05-27,Tuli,Dog
2018-08-11,Remu,Cat
2018-06-23,Rambo,Dog
2017-12-05,Zookie,Cat
2018-06-12,Enzo,Dog
2017-02-21,Jack,Dog
2018-05-07,Roscoe,Dog
2018-01-19,Scooby,Dog
2018-01-30,Stella,Dog
2018-04-11,Hazel,Dog
2018-06-20,Frankie,Cat
2018-05-02,Satchmo,Dog
2018-07-26,Tony,Cat
2017-07-06,Abby,Dog
2018-02-15,Chiquita,Dog
2018-04-12,Jersey,Dog
2018-08-03,Chibi,Cat
2018-04-25,Lila,Dog
2018-07-30,Maggie,Dog
2018-01-25,Benny,Dog
2018-08-07,Betty,Dog
2017-06-06,Henri,Cat
2018-01-16,Sadie,Dog
2017-10-10,Sarah,Cat
2018-07-06,Lucy,Dog
2017-02-21,Tara,Dog
2018-05-16,Mimi,Cat
2018-04-10,Bailey,Dog
2017-01-25,Boyo,Dog
2018-08-30,Bonnie,Dog
2017-08-29,Diego,Dog
2018-01-10,Coconut,Cat
2016-12-19,Olive,Dog
2017-09-21,Stella,Dog
2017-03-10,Jackie,Dog
2018-07-25,Finley,Dog
2017-07-11,Quinn,Dog
2018-08-10,Jamie,Dog
2018-05-22,Luna,Dog
2017-01-10,Blue,Dog
2018-09-20,Adelaide Rose,Dog
2018-05-07,Gilda,Dog
2018-06-27,Strider,Cat
2017-11-04,Buddy,Cat
2018-06-19,Gizmo,Cat
2018-10-04,Blue,Dog
2017-10-04,Scully,Cat
2017-09-19,Chloe,Dog
2018-03-15,Otto,Dog
2018-10-17,Riley Bleu,Dog
2018-05-22,Barry,Dog
2017-09-28,Wilbur,Cat
2017-11-21,Gertie,Dog
2018-05-10,Odin,Dog
2018-04-26,Maya,Dog
2018-03-01,Monty,Cat
2018-02-07,Coco,Dog
2017-08-02,Beans,Goat
2016-11-03,Oscar,Dog
2018-04-17,Lupe,Dog
2017-01-09,Noodles,Cat
2017-09-08,Audrey,Cat
2018-04-11,Nelson,Cat
2017-09-01,Rex,Dog
2016-09-09,Moose,Cat
2017-12-12,Rusty,Dog
2018-05-01,Bodhi,Dog
2018-05-25,Rowan,Dog
2017-11-14,Kenzel,Dog
2018-08-11,Alexiah,Dog
2018-04-24,Archer,Dog
2017-01-17,Tony,Dog
2018-01-09,Tigger,Cat
2017-02-28,Scrappy,Dog
2017-07-06,Fritz,Cat
2017-07-05,Odie,Dog
2018-05-06,Lily,Dog
2017-07-25,Annabella,Dog
2018-05-26,Dusty,Cat
2018-08-08,Bronson,Dog
2017-07-11,Zucca,Cat
2017-05-03,Candy,Dog
2018-05-18,Rooney,Dog
2017-08-18,Costello,Cat
2018-06-29,Sugar Puffs,Cat
2017-06-02,Loki,Dog
2018-06-26,Toby,Dog
2018-05-26,Chip,Dog
2017-09-03,Brindy,Dog
2018-09-10,Ginger,Dog
2017-12-20,Felix,Dog
2018-04-03,Charlie,Dog
2018-07-14,Harry,Dog
2018-03-12,Thor,Dog
2018-06-19,Toto,Dog
2018-02-18,Mielikki,Cat
2018-04-10,Murphy,Dog
2018-06-25,Bloom,Cat
2018-02-20,Soappy,Dog
2017-08-01,Juniper,Dog
2017-12-29,Big Mac,Dog
2018-05-27,Ishka,Dog
2018-01-23,Iker,Dog
2018-07-24,Winston,Cat
2018-05-31,Eleanor Roosevelt,Dog
2017-09-14,Toad,Cat
2017-12-05,Zazu,Cat
2017-07-25,Binx,Cat
2017-05-11,Olive,Cat
2018-03-27,Gobi,Dog
2018-10-14,Turkelton,Dog
2018-06-26,Chloe,Dog
2017-10-22,Esmerelda,Cat
2018-06-25,Finks,Cat
2017-07-05,Radar,Cat
2018-01-25,Tolstoy,Cat
2018-06-19,Daisy,Dog
2017-08-22,Sadie,Dog
2018-01-24,Henry,Dog
2018-04-04,Stella,Dog
2018-05-09,Max,Dog
2017-12-28,Jenga,Dog
2017-03-01,Francis,Cat
2018-07-12,Waji,Dog
2018-06-11,Dorothy,Cat
2017-08-08,George,Dog
2018-09-24,Lucy,Dog
2018-05-17,Buster,Cat
2018-10-03,Lavender,Cat
2018-09-04,Bindi,Dog
2018-02-13,Rascal,Cat
2017-07-13,Magic,Dog
2018-03-30,Jace,Dog
2017-06-02,Tucker,Dog
2018-01-06,Clara,Cat
2017-04-12,Bella,Cat
2018-06-08,Chloe,Dog
2018-06-28,Maxwell,Cat
2017-10-10,Elsie,Dog
2017-12-13,Lilah,Dog
2017-12-01,Trout,Cat
2017-07-26,Lily,Dog
2018-03-20,Scout,Dog
2017-04-11,Capitan,Cat
2018-07-31,MacGyver,Cat
2018-10-13,Kess,Dog
2017-06-08,Lucy Lu,Dog
2018-07-31,Cali,Dog
2017-09-20,Toby,Dog
2018-06-01,Ruby,Cat
2017-08-08,Meeka,Cat
2017-12-31,Ollie,Dog
2018-04-24,Scout,Dog
2016-02-26,Mr. B.,Dog
2018-07-24,Spud,Dog
2018-04-17,Wilson,Dog
2018-04-24,Kyra,Dog
2017-12-15,Darling,Cat
2018-03-21,Solo,Dog
2018-09-17,Olio,Dog
2018-09-07,Stitch,Dog
2017-07-17,Romeo,Dog
2017-09-25,Murphy,Dog
2018-03-20,Maddy,Dog
2018-05-22,Cassie,Dog
2018-08-19,Rocco,Dog
2018-05-15,Squeak,Cat
2016-12-08,Jack,Dog
2018-02-09,Ginger,Dog
2017-07-18,Otis,Cat
2017-12-17,Ollie,Dog
2017-10-12,Oscar,Cat
2017-08-24,Matilda,Cat
2018-01-22,Archie,Cat
2017-12-03,Arlo,Dog
2017-12-29,Gidget,Dog
2018-05-08,Woodrow,Dog
2018-04-12,Lincoln,Dog
2018-09-02,Tucker,Dog
2018-04-17,Luke,Cat
2018-07-05,Liesel,Dog
2018-09-28,Adi,Dog
2017-07-11,Gala,Dog
2018-07-27,Minerva,Cat
2018-04-12,Coco Mimi,Cat
2018-03-22,Madiba,Dog
2018-04-09,Maple,Dog
2018-03-28,Bailey Rose,Dog
2018-01-16,Clovis,Dog
2017-03-29,Barry,Dog
2017-01-25,Freya,Dog
2018-05-22,Loki,Dog
2018-03-13,Cody,Dog
2017-07-11,Rufus,Cat
2018-05-21,Onyx,Cat
2017-12-19,Paddington,Dog
2018-05-14,Kinta,Dog
2017-04-15,Snoopy,Dog
